0.315	-0.251	0.546	-0.291	0.745
-0.057	0.48	-0.212	-0.077	1.251
-0.756	-0.011	-0.371	0.71	0.798
-0.834	-0.453	-0.139	0.917	2.178
0.981	0.914	-0.247	-0.419	4.197
0.628	0.702	-0.079	0.531	2.539
-0.547	0.667	0.121	-0.124	0.175
-0.99	-0.04	-0.573	0.871	0.421
-0.45	0.461	-0.467	0.431	0.275
-0.245	0.433	-0.126	-0.785	1.18
0.958	0.408	0.169	0.837	2.755
-0.864	-0.449	-0.086	0.101	2.446
-0.831	0.205	0.414	0.85	1.493
-0.626	-0.918	-0.425	0.581	2.53
0.958	0.359	-0.027	-0.57	2.363
0.991	-0.596	0.911	-0.228	-0.887
0.01	0.945	0.476	-0.095	1.238
0.2	0.44	0.589	0.274	1.887
0.891	0.69	0.604	0.935	4.274
0.861	-0.229	0.007	0.199	0.711
0.716	0.037	-0.762	-0.277	1.802
0.784	-0.361	-0.583	-0.686	1.251
-0.303	0.046	0.949	0.171	1.583
0.919	-0.568	-0.276	-0.935	0.25
0.032	-0.939	0.582	0.003	1.213
0.014	-0.934	0.351	0.644	1.713
0.004	-0.518	-0.058	-0.426	1.343
0.185	0.007	0.688	0.959	2.623
-0.2	-0.838	0.919	-0.709	0.5
0.677	-0.222	-0.585	-0.912	1.916
0.257	-0.923	0.971	-0.483	-0.35
-0.759	0.396	0.703	0.907	1.674
-0.927	-0.945	0.331	0.907	4.528
-0.29	0.73	0.583	-0.378	0.224
-0.247	-0.393	-0.088	0.811	1.448
0.318	-0.853	-0.244	-0.246	0.606
0.885	0.133	-0.808	0.476	0.884
-0.914	0.907	0.272	-0.646	-1.538
0.174	-0.949	-0.676	-0.847	1.95
0.517	-0.604	-0.953	0.56	-0.704
0.109	-0.768	0.806	-0.655	-0.007
-0.653	0.064	0.33	0.632	1.592
0.824	-0.529	0.73	-0.263	-0.392
-0.502	0.519	-0.445	0.015	0.505
0.913	0.089	-0.026	-0.619	1.576
0.335	-0.733	-0.394	0.402	0.247
0.265	0.498	-0.556	-0.555	2.313
-0.561	0.268	-0.442	-0.699	1.467
0.087	-0.389	-0.778	0.684	0.134
0.106	0.039	-0.6	0.471	0.747
-0.021	0.872	0.642	0.201	1.503
0.295	0.887	0.229	0.14	2.149
0.01	-0.671	0.275	0.26	1.423
0.331	-0.511	-0.685	-0.17	1.025
0.298	0.836	0.942	0.917	3.775
0.05	-0.383	-0.155	-0.017	1.248
-0.437	-0.301	0.742	-0.911	0.343
0.289	0.727	0.596	-0.835	0.935
0.873	0.437	-0.343	-0.742	2.954
-0.973	0.287	-0.725	0.431	-0.163
-0.864	0.951	-0.022	-0.258	-1.154
-0.39	-0.909	0.559	0.724	3.173
-0.306	-0.219	-0.489	0.195	1.31
-0.879	-0.452	0.224	0.171	2.569
0.388	-0.233	0.538	0.181	1.224
0.618	0.725	-0.195	-0.296	2.76
0.233	0.294	-0.219	0.156	1.437
-0.371	-0.924	0.956	-0.051	2.231
0.831	0.571	0.567	-0.395	2.276
0.199	-0.096	0.197	-0.384	1.091
-0.332	-0.178	-0.973	-0.823	3.079
0.933	0.972	-0.459	0.023	4
0.558	-0.144	-0.193	0.825	0.74
0.286	0.433	0.869	-0.261	1.218
0.701	0.834	-0.822	0.489	2.25
0.871	-0.988	-0.835	-0.71	-0.096
-0.02	-0.385	0.249	0.814	1.728
-0.716	-0.327	-0.68	0.064	1.915
-0.488	-0.855	-0.294	-0.437	2.809
-0.022	0.756	0.534	0.579	1.868
0.027	-0.283	0.185	0.467	1.45
-0.447	-0.444	0.153	0.188	1.953
-0.543	-0.418	-0.663	-0.437	2.56
-0.3	-0.892	0.924	0.586	3.186
0.413	0.515	0.957	-0.982	0.059
-0.971	0.993	-0.811	0.134	-1.81
-0.638	-0.255	0.255	-0.73	1.416
0.519	0.221	-0.644	0.028	1.608
-0.386	0.61	0.474	0.554	1.119
0.074	0.105	0.396	-0.826	0.669
0.887	-0.616	0.974	-0.628	-1.563
-0.534	0.151	-0.795	-0.994	2.639
-0.079	0.769	0.488	-0.314	0.811
0.46	-0.647	-0.091	-0.9	0.571
-0.901	-0.052	0.013	-0.921	1.417
-0.172	0.56	-0.613	-0.476	1.595
-0.178	0.775	0.65	-0.792	-0.143
0.963	0.461	-0.306	-0.368	2.857
-0.349	-0.163	-0.282	-0.911	1.984
0.492	-0.633	-0.932	0.827	-1.176
0.513	0.176	0.119	-0.581	1.433
0.826	0.465	-0.872	0.952	0.792
-0.225	-0.62	-0.606	0.626	0.96
0.297	0.801	0.788	-0.938	0.535
-0.643	-0.163	-0.699	0.47	0.957
0.679	0.904	-0.923	0.535	2.154
0.464	0.697	-0.043	-0.978	2.354
0.62	-0.005	-0.904	0.538	0.318
-0.409	-0.254	-0.056	-0.618	1.681
0.506	-0.828	0.516	-0.575	-0.55
-0.091	-0.195	0.66	-0.823	0.267
0.843	-0.831	0.426	-0.73	-1.424
0.727	0.825	-0.793	-0.999	4.684
-0.604	0.567	-0.994	-0.514	1.294
-0.634	0.977	-0.359	-0.078	-0.502
0.571	-0.407	0.284	0.889	1.108
0.754	-0.406	-0.285	0.911	-0.138
-0.117	-0.172	0.383	-0.015	1.349
0.174	0.435	-0.92	-0.096	1.704
-0.161	-0.859	-0.679	0.136	1.53
-0.958	0.161	-0.522	0.499	0.316
0.235	0.115	-0.91	-0.606	2.484
0.268	-0.594	0.676	-0.055	0.748
-0.713	0.867	0.503	-0.577	-1.135
-0.925	0.645	-0.624	-0.742	0.436
-0.565	-0.316	0.564	-0.596	1.163
0.997	-0.617	0.957	-0.849	-2.17
-0.428	-0.334	-0.345	0.675	1.263
-0.645	0.576	-0.961	0.402	-0.587
-0.832	0.368	0.434	0.183	0.54
0.373	-0.481	0.244	0.016	0.77
0.663	-0.285	-0.81	-0.7	1.867
0.326	0.944	-0.148	-0.493	2.369
-0.712	-0.598	-0.778	-0.804	3.828
0.037	-0.531	-0.775	0.356	0.689
-0.921	-0.55	-0.897	-0.734	4.136
-0.524	0.947	0.075	0.681	-0.087
-0.915	-0.942	-0.819	0.096	3.729
-0.419	0.392	-0.405	-0.304	1.053
-0.367	0.103	-0.933	0.785	-0.278
-0.837	0.979	0.524	0.633	-0.495
-0.188	-0.512	0.854	0.369	2.219
-0.123	0.272	-0.774	0.692	0.128
0.016	-0.208	0.491	-0.362	0.935
0.785	0.446	-0.74	0.073	2.242
0.985	0.72	0.218	0.138	3.488
0.189	0.088	-0.589	0.653	0.581
0.495	0.617	0.184	0.553	2.42
-0.909	0.448	0.449	-0.495	-0.366
-0.257	0.74	0.921	-0.48	-0.155
-0.31	0.195	0.907	-0.096	0.945
-0.828	0.826	-0.04	0.734	-0.811
-0.728	-0.705	0.286	0.228	2.97
-0.769	0.35	-0.735	-0.074	0.601
-0.528	0.615	0.273	-0.496	0.055
0.238	-0.969	-0.228	-0.928	1.031
-0.324	-0.053	-0.221	-0.452	1.551
0.169	0.867	-0.996	-0.247	2.232
0.807	0.735	-0.195	-0.253	3.178
0.195	-0.797	0.377	-0.118	0.745
0.597	0.499	-0.89	0.319	1.626
0.047	-0.942	0.53	-0.874	0.241
0.741	-0.24	-0.148	0.499	0.619
-0.955	-0.035	-0.662	-0.676	2.295
-0.446	-0.762	0.55	-0.279	2.013
-0.522	0	0.852	-0.615	0.252
-0.709	-0.515	0.809	-0.959	0.844
0.232	0.37	0.064	-0.763	1.46
0.516	0.111	-0.355	-0.646	1.93
-0.646	-0.701	-0.227	-0.822	3.032
0.746	-0.91	0.272	-0.394	-0.951
0.319	-0.426	0.56	0.911	1.913
-0.403	0.293	0.873	0.163	1.23
-0.745	0.701	0.181	0.445	-0.106
-0.787	-0.333	0.415	-0.14	1.97
0.319	-0.872	0.705	0.308	0.9
-0.097	0.197	0.965	-0.76	-0.224
0.815	0.568	-0.665	-0.133	2.866
-0.442	0.098	0.614	0.441	1.712
-0.51	-0.478	0.631	-0.168	1.819
0.877	0.487	-0.789	-0.703	3.691
0.411	-0.564	0.525	-0.175	0.421
-0.293	0.352	0.831	-0.079	0.859
-0.576	0.97	0.423	-0.1	-0.461
-0.104	-0.249	-0.868	-0.117	1.581
-0.62	-0.658	-0.009	-0.747	2.537
0.869	-0.329	-0.554	-0.658	1.171
-0.586	-0.531	-0.942	0.816	0.696
-0.553	0.875	0.917	-0.745	-1.518
-0.32	-0.971	-0.668	-0.536	2.948
0.618	-0.185	0.002	-0.858	0.954
-0.228	-0.585	-0.289	-0.339	1.896
0.682	-0.724	0.18	0.866	0.13
0.665	-0.675	0.196	-0.782	-0.353
0.728	0.777	-0.164	0.673	2.776
-0.702	-0.809	-0.487	-0.664	3.65
0.811	0.593	0.626	-0.735	1.823
0.977	-0.99	-0.774	0.704	-2.691
-0.42	0.189	0.4	0.161	1.191
-0.719	0.628	-0.655	-0.935	1.17
-0.086	-0.842	-0.246	-0.87	1.945
0.331	-0.436	0.076	0.276	0.909
-0.659	0.913	-0.562	-0.818	0.414
-0.298	-0.681	0.484	0.411	2.307
-0.327	0.046	-0.667	0.666	0.366
-0.169	-0.804	-0.035	-0.283	1.727
-0.308	-0.808	0.252	-0.229	1.931
-0.379	-0.347	0.225	0.181	1.776
-0.172	0.532	-0.655	0.253	0.694
0.671	-0.907	0.394	0.653	-0.011
-0.731	0.664	-0.055	-0.306	-0.122
-0.177	0.375	0.047	0.175	1.117
-0.656	0.307	0.906	-0.702	-0.576
0.739	0.296	0.043	-0.4	1.922
0.817	0.252	0.963	-0.234	1.467
-0.123	-0.761	-0.523	-0.682	2.294
1	0.694	0.112	0.218	3.431
-0.363	-0.602	-0.717	-0.712	2.977
-0.64	0.062	0.846	0.912	2.724
-0.661	-0.778	-0.959	-0.234	3.292
-0.499	0.939	0.875	0.583	0.915
-0.84	-0.191	-0.913	-0.211	2.167
-0.23	0.757	0.177	0.69	1.022
-0.175	-0.351	-0.841	0.567	0.531
-0.271	-0.391	0.124	-0.013	1.615
-0.123	-0.044	-0.271	-0.621	1.653
0.127	-0.049	-0.429	-0.572	1.772
-0.874	0.203	0.787	0.688	1.851
0.217	-0.123	-0.369	0.657	0.735
0.994	0.727	0.213	-0.049	3.447
-0.4	-0.823	0.331	-0.977	1.641
0.314	0.698	0.223	-0.246	1.848
-0.058	0.338	-0.83	-0.274	1.696
-0.629	-0.199	-0.07	-0.891	1.8
0.263	0.769	-0.374	0.087	1.842
0.541	-0.369	-0.159	-0.443	0.842
-0.664	-0.305	0.354	-0.762	1.368
0.314	0.515	-0.238	0.353	1.617
-0.697	-0.141	0.175	0.753	1.858
0.911	0.737	-0.136	-0.364	3.413
0.572	0.302	-0.648	0.658	0.965
-0.922	-0.554	0.426	-0.309	2.569
0.923	0.312	0.858	-0.129	1.943
0.056	-0.623	0.52	-0.522	0.652
0.741	0.107	0.883	-0.252	1.093
0.917	0.887	0.565	-0.408	3.279
0.747	-0.448	-0.018	-0.343	0.308
0.217	0.436	0.602	-0.547	0.925
-0.062	-0.552	0.121	-0.159	1.364
0.723	-0.121	-0.021	-0.434	1.056
-0.499	0.155	0.717	0.443	1.703
0.964	0.735	-0.36	0.476	3.083
-0.736	-0.874	0.035	-0.595	3.188
0.055	-0.869	-0.94	-0.149	1.437
0.285	0.486	0.908	-0.003	1.71
-0.016	0.194	-0.136	0.447	1.169
-0.345	-0.981	-0.29	0.187	2.207
0.295	-0.907	-0.738	-0.017	0.522
0.625	0.539	0.335	-0.151	2.209
0.102	0.23	-0.033	0.548	1.334
-0.2	0.071	0.764	0.745	2.396
0.873	-0.082	-0.28	-0.993	1.641
0.168	-0.429	0.768	0.875	2.428
0.62	0.495	-0.238	0.999	1.745
-0.776	-0.275	-0.121	0.321	1.863
0.041	-0.369	0.809	-0.383	0.635
-0.102	-0.013	-0.299	0.949	0.736
-0.72	0.603	0.5	0.125	0.123
-0.932	0.699	0.45	-0.052	-0.701
-0.873	-0.014	-0.204	-0.675	1.612
0.454	0.888	0.023	0.588	2.537
-0.137	0.613	-0.721	-0.789	2.186
0.577	-0.557	0.536	0.955	1.36
0.694	0.899	-0.904	0.915	1.517
0.323	0.011	0.646	-0.372	0.83
-0.776	0.677	-0.056	0.066	-0.283
-0.751	-0.002	-0.383	-0.273	1.514
-0.034	-0.466	-0.093	-0.576	1.455
-0.93	-0.213	-0.514	0.235	1.653
-0.308	0.807	0.933	-0.36	-0.117
0.44	-0.705	-0.252	0.239	0.249
0.559	-0.373	-0.675	-0.843	1.813
0.768	-0.52	0.862	0.856	1.578
-0.822	-0.211	0.693	0.671	2.75
0.091	0.512	0.562	-0.451	0.933
0.346	0.844	-0.396	-0.71	2.738
-0.861	-0.395	-0.117	0.606	2.178
0.969	0.248	-0.105	0.743	1.865
-0.544	0.166	0.689	0.242	1.363
-0.982	-0.241	-0.972	-0.107	2.218
-0.751	0.689	0.572	0.124	-0.11
-0.113	-0.071	-0.169	0.88	1.027
0.739	-0.25	0.25	-0.316	0.588
-0.148	-0.227	0.504	0.362	1.766
0.749	-0.164	0.136	0.314	1.017
0.649	-0.343	-0.172	0.301	0.529
-0.747	0.996	-0.303	0.714	-1.365
0.332	-0.584	-0.031	-0.606	0.756
0.164	0.784	0.476	-0.842	0.884
0.575	-0.499	0.432	0.134	0.555
0.717	-0.606	0.104	0.717	0.146
0.136	-0.002	-0.007	0.391	1.294
-0.044	0.997	-0.377	-0.925	1.866
0.912	0.739	-0.751	0.817	2.095
-0.867	0.045	0.636	-0.378	0.702
0.643	0.772	-0.101	0.7	2.648
0.854	-0.784	0.073	-0.671	-0.807
-0.074	-0.489	0.74	0.113	1.576
0.838	-0.312	0.193	-0.805	0.205
-0.334	0.108	-0.327	-0.543	1.547
-0.689	-0.434	-0.657	-0.311	2.606
-0.585	-0.932	0.598	-0.735	2.057
0.393	-0.41	-0.993	0.288	0.245
-0.289	-0.977	0.183	0.446	2.31
-0.571	-0.556	0.004	0.283	2.255
0.231	-0.616	-0.22	-0.258	0.987
-0.017	-0.446	-0.132	0.547	1.178
0.394	0.581	0.477	0.986	2.927
-0.184	0.16	0.654	0.703	2.131
0.75	-0.271	-0.761	-0.591	1.59
-0.765	-0.978	-0.674	0.399	3.007
-0.038	-0.286	0.705	0.218	1.64
-0.642	0.246	0.962	0.693	2.16
-0.394	-0.78	0.489	0.195	2.413
-0.582	-0.364	0.155	-0.26	1.855
0.954	0.039	-0.96	0.81	-0.144
0.373	0.641	-0.444	-0.272	2.259
-0.809	0.688	-0.91	0.062	-0.483
0.074	0.916	0.851	0.791	2.85
-0.788	-0.062	0.275	0.871	1.926
0.402	-0.711	0.301	0.833	0.944
0.143	0.067	-0.307	0.006	1.325
0.209	-0.356	0.202	0.201	1.158
0.991	-0.904	0.702	0.836	-0.214
0.693	-0.869	-0.277	0.781	-0.939
0.61	-0.042	0.06	-0.245	1.194
-0.116	-0.551	-0.166	-0.17	1.548
-0.642	-0.706	0.882	-0.418	1.922
0.353	-0.517	0.218	0.475	0.96
0.092	0.976	0.917	0.337	2.187
-0.644	-0.67	0.477	-0.165	2.437
0.952	0.498	0.407	-0.486	2.327
-0.887	0.607	-0.844	0.993	-1.991
-0.045	-0.593	0.836	0.427	2.094
0.093	0.708	-0.51	0.221	1.272
-0.683	0.789	0.036	0.769	-0.261
-0.786	-0.117	-0.045	0.343	1.545
-0.911	0.249	0	-0.477	0.619
0.122	-0.116	0.541	-0.218	1.022
0.928	0.35	0.413	-0.997	1.451
-0.414	0.463	-0.457	0.451	0.313
-0.575	0.277	-0.972	0.203	0.428
-0.867	-0.114	-0.769	0.962	0.117
0.102	0.233	-0.775	-0.644	2.369
0.483	-0.911	0.455	-0.605	-0.571
-0.282	0.035	0.162	0.54	1.445
0.13	0.564	-0.702	-0.634	2.41
-0.952	0.915	0.319	-0.807	-1.828
0.12	0.258	0.047	-0.74	1.323
0.005	-0.896	-0.384	-0.01	1.294
0.891	-0.379	0.309	0.174	0.394
-0.237	0.635	0.137	-0.492	0.714
0.034	0.648	-0.241	-0.792	1.748
-0.75	0.533	0.663	-0.985	-1.205
-0.563	-0.411	-0.341	0.202	1.856
-0.76	0.303	0.722	-0.148	0.395
0.03	-0.943	0.997	-0.42	0.378
-0.335	0.606	0.598	-0.407	0.204
0.958	-0.024	0.116	-0.128	1.201
0.764	0.015	0.058	-0.873	1.233
-0.227	0.586	0.971	0.688	2.237
-0.089	-0.772	-0.811	0.566	0.588
-0.628	0.88	0.244	0.328	-0.198
-0.139	0.774	-0.036	-0.619	1.022
-0.088	0.689	0.929	-0.402	0.371
-0.51	0.604	-0.534	0.542	-0.203
0.801	0.036	0.445	-0.504	0.938
-0.935	-0.299	-0.238	-0.352	2.306
0.654	-0.522	0.814	-0.364	-0.317
-0.552	0.904	0.859	-0.868	-1.688
-0.386	0.539	0.323	-0.861	0.12
0.36	0.193	0.59	0.754	2.398
0.522	0.487	-0.281	0.191	1.955
-0.474	0.759	0.532	-0.207	0
-0.474	0.624	-0.919	0.665	-0.81
-0.921	0.263	0.219	-0.942	0.161
-0.912	-0.575	0.116	-0.618	2.73
0.645	0.995	-0.972	0.997	1.287
0.657	0.975	-0.032	-0.222	3.236
-0.862	-0.038	-0.61	0.811	0.409
-0.876	-0.842	0.788	-0.244	3.128
0.527	0.209	-0.169	-0.611	1.837
-0.589	-0.978	-0.913	0.501	2.113
-0.764	-0.058	-0.082	0.887	1.287
-0.502	-0.058	-0.428	-0.366	1.701
-0.603	-0.097	0.038	0.709	1.529
-0.972	-0.191	-0.144	0.964	1.579
0.129	-0.567	0.277	0.821	1.535
0.558	0.735	0.068	-0.042	2.525
0.663	-0.048	-0.42	-0.053	1.249
0.939	-0.489	0.88	0.594	0.968
0.438	0.851	-0.438	-0.02	2.436
0.669	0.555	0.937	-0.578	1.331
0.945	0.668	-0.319	-0.817	3.715
0.869	0.087	0.961	-0.977	-0.351
-0.078	-0.757	0.922	0.739	2.84
-0.894	0.487	0.755	0.9	1.353
-0.192	0.885	-0.852	-0.132	1.015
0.335	-0.48	-0.39	0.295	0.588
0.032	-0.902	-0.852	0.232	0.818
0.256	0.856	0.302	0.47	2.241
-0.015	0.641	0.245	0.735	1.631
0.444	0.851	-0.134	0.413	2.323
0.986	-0.249	-0.429	0.559	0.084
-0.376	0.097	0.657	0.242	1.509
0.879	0.568	-0.727	0.024	2.763
0.574	-0.218	0.683	0.671	1.841
0.079	0.412	0.355	-0.08	1.341
-0.588	-0.852	0.411	-0.98	1.997
-0.116	-0.666	0.79	-0.486	0.764
0.818	0.287	0.373	0.953	2.715
-0.558	-0.831	-0.264	0.57	2.39
-0.21	0.06	0.444	0.87	2.035
0.016	0.795	-0.173	-0.383	1.471
-0.026	0.379	0.25	-0.578	0.981
-0.966	-0.252	-0.399	0.528	1.609
0.459	-0.408	-0.608	-0.477	1.318
-0.54	0.038	0.852	0.671	2.382
-0.496	0.853	0.235	-0.995	-0.437
-0.924	-0.5	-0.152	0.321	2.588
0.532	-0.044	0.059	-0.3	1.194
-0.422	0.87	0.989	-0.61	-1.008
-0.907	0.815	0.64	-0.818	-1.965
0.119	0.15	-0.634	-0.924	2.525
0.006	-0.352	0.35	-0.708	0.798
0.431	0.357	-0.965	-0.776	3.259
0.318	0.56	-0.93	0.644	0.636
-0.934	-0.01	-0.023	-0.214	1.338
-0.614	-0.336	-0.959	0.349	1.25
-0.249	0.092	-0.269	0.507	0.959
-0.245	-0.871	-0.22	0.189	1.857
-0.702	-0.649	-0.303	0.479	2.377
-0.067	0.991	-0.27	0.197	0.994
0.879	0.857	-0.029	0.153	3.551
-0.372	0.669	-0.561	-0.036	0.594
-0.341	0.036	-0.113	-0.395	1.352
0.988	-0.441	-0.755	0.263	-0.404
0.329	-0.77	-0.93	0.344	-0.1
0.458	-0.128	0.994	0.139	1.4
0.569	0.494	0.457	0.649	2.736
-0.399	0.215	0.61	0.026	1.074
0.059	-0.761	0.946	-0.328	0.545
-0.976	-0.598	0.078	-0.615	2.955
-0.21	-0.731	0.431	0.184	1.919
-0.311	-0.06	-0.651	0.363	0.883
0.787	0.133	-0.324	-0.094	1.675
0.622	-0.49	-0.401	-0.664	0.918
-0.065	0.094	0.432	-0.717	0.662
-0.404	-0.545	0.891	0.072	2.089
0.246	-0.106	0.72	-0.536	0.45
-0.086	-0.564	-0.002	0.363	1.444
-0.555	-0.273	0.028	-0.447	1.73
0.777	0.479	-0.942	-0.906	4.123
0.018	-0.056	0.077	-0.943	1.152
0.932	-0.71	-0.635	-0.28	-0.33
-0.372	0.177	-0.075	0.533	1.023
0.754	-0.813	-0.456	-0.017	-0.524
0.863	0.019	0.451	0.606	1.896
-0.801	-0.842	-0.131	-0.564	3.471
0.637	-0.309	-0.801	-0.757	1.922
0.411	-0.635	0.116	0.893	0.724
0.548	0.349	0.826	0.067	1.984
0.21	0.015	0.281	0.859	1.792
-0.827	0.998	-0.435	-0.483	-0.756
0.934	0.276	0.059	-0.322	2.035
-0.785	-0.492	-0.557	-0.467	2.979
0.995	0.359	-0.958	-0.808	3.92
0.596	0.825	0.775	0.411	3.412
0.445	0.087	0.993	0.234	1.881
0.194	-0.833	0.572	-0.312	0.458
-0.924	0.456	-0.296	0.037	0.014
-0.233	0.105	-0.693	-0.263	1.591
-0.139	-0.373	0.961	-0.169	1.131
0.443	0.327	-0.025	-0.129	1.741
-0.677	-0.561	0.101	0.889	2.619
-0.53	0.269	0.155	0.491	1.025
-0.797	-0.667	0.547	-0.877	1.935
0.905	0.846	-0.504	0.24	3.355
0.037	0.154	0.025	-0.641	1.285
-0.631	0.908	0.897	-0.651	-1.587
-0.301	0.795	0.375	-0.407	0.277
-0.822	-0.797	0.543	0.684	4.008
-0.257	0.232	-0.403	-0.878	1.829
-0.216	0.692	-0.764	-0.197	1.153
-0.273	0.306	-0.921	-0.401	1.788
0.058	0.274	0.227	0.462	1.557
-0.378	-0.93	-0.904	0.461	1.521
0.051	0.287	-0.281	0.139	1.266
-0.071	0.122	0.468	-0.968	0.368
-0.463	-0.642	-0.382	0.189	2.047
0.142	-0.188	-0.192	-0.666	1.476
-0.409	-0.64	-0.271	-0.391	2.297
-0.988	0.638	-0.086	-0.277	-0.543
-0.089	0.199	-0.471	0.712	0.576
0.55	0.565	-0.088	0.572	2.132
0.548	0.201	0.292	-0.251	1.484
0.605	0.243	0.869	0.983	3.449
-0.231	0.219	-0.096	0.562	1.04
-0.659	-0.054	0.709	0.146	1.614
-0.752	-0.99	-0.723	0.317	3.075
-0.704	0.245	-0.824	-0.989	2.412
-0.011	-0.061	0.222	0.59	1.564
-0.94	-0.412	-0.805	0.304	1.972
0.763	-0.414	-0.615	0.499	-0.261
-0.633	0.009	0.512	-0.062	1.219
-0.085	0.794	-0.349	0.096	1.031
0.061	-0.18	-0.547	0.094	1.164
-0.502	-0.419	0.461	0.134	2.055
-0.55	0.722	0.651	0.247	0.43
-0.996	-0.441	0.654	-0.594	1.841
0.957	-0.743	0.238	-0.908	-1.265
0.102	-0.256	-0.791	0.048	1.146
0.178	0.404	-0.425	-0.329	1.795
-0.341	0.347	0.783	0.288	1.396
0.89	-0.859	0.742	-0.379	-1.556
0.763	-0.599	-0.18	0.538	-0.265
-0.506	-0.675	-0.254	0.333	2.155
0.773	-0.971	-0.882	-0.09	-0.793
0.784	0.78	-0.992	-0.761	4.644
-0.149	-0.68	0.672	-0.36	1.12
0.538	-0.094	-0.529	0.604	0.509
-0.705	-0.632	0.557	-0.004	2.632
0.871	0.242	-0.815	-0.968	3.51
0.37	0.4	0.816	-0.959	0.179
-0.385	-0.981	-0.847	0.972	0.786
-0.791	0.868	-0.558	-0.881	0.223
-0.841	-0.589	0.371	0.62	3.246
-0.094	0.072	-0.231	0.76	0.929
0.159	-0.771	0.651	-0.497	0.285
-0.589	-0.159	-0.107	0.256	1.526
-0.884	0.607	0.633	0.929	0.866
0.85	-0.742	-0.466	0.961	-1.488
0.928	-0.436	0.139	0.757	0.297
-0.026	-0.405	0.301	-0.946	0.762
-0.403	0.092	-0.475	0.782	0.446
0.698	-0.452	-0.66	-0.99	1.66
-0.864	0.435	-0.221	-0.581	0.429
0.212	0.245	0.858	0.779	2.793
0.089	-0.131	0.041	0.81	1.331
-0.419	0.39	0.394	0.063	0.859
0.61	-0.008	0.945	-0.604	0.144
-0.662	-0.098	0.933	0.485	2.4
0.78	0.262	-0.241	-0.025	1.925
0.053	0.481	-0.063	0.215	1.349
-0.152	0.958	-0.549	-0.032	0.898
-0.393	0.915	-0.155	-0.822	0.476
-0.925	0.848	0.029	-0.404	-1.077
0.642	-0.8	-0.184	-0.594	-0.022
0.579	0.983	0.882	-0.276	2.521
0.005	0.796	-0.4	-0.47	1.688
0.333	-0.916	0.017	-0.327	0.374
-0.088	0.46	-0.156	0.052	1.162
-0.363	-0.199	0.792	-0.626	0.525
-0.469	0.257	0.325	-0.684	0.494
0.566	-0.697	0.647	0.806	1.159
-0.394	-0.475	0.158	-0.221	1.792
-0.13	-0.43	0.699	0.682	2.421
-0.995	0.239	-0.822	-0.328	1.126
0.881	0.738	0.958	0.648	4.492
-0.776	0.777	-0.147	-0.397	-0.392
0.47	0.745	-0.196	0.477	2.163
0.94	-0.105	0.285	-0.378	0.788
0.306	0.693	-0.713	-0.239	2.277
-0.205	-0.354	0.045	0.835	1.593
0.951	0.092	-0.176	0.819	1.274
0.235	0.263	0.425	0.882	2.235
-0.159	0.47	0.03	0.656	1.115
0.307	-0.72	-0.029	0.75	0.593
0.769	0.165	-0.717	-0.117	1.848
0.414	0.83	0.102	-0.937	2.14
-0.943	0.045	-0.31	-0.042	1.199
-0.095	-0.522	-0.238	-0.218	1.553
-0.565	0.595	-0.867	-0.592	1.318
-0.077	-0.916	0.272	0.595	1.835
0.774	-0.904	-0.474	-0.72	-0.117
0.927	0.237	-0.45	0.525	1.487
-0.166	0.9	-0.42	0.709	0.256
-0.19	0.92	0.886	0.762	2.126
-0.615	0.845	-0.913	0.347	-0.893
-0.107	-0.938	-0.605	-0.442	2.136
0.213	-0.022	-0.449	-0.723	1.935
0.568	-0.569	-0.913	0.297	-0.212
-0.364	-0.951	0.87	-0.495	1.477
-0.253	0.855	0.259	0.712	1.02
-0.936	-0.636	0.338	0.152	3.189
-0.876	0.143	-0.877	0.829	-0.53
0.701	0.521	-0.957	-0.18	2.74
-0.935	-0.246	-0.488	0.77	1.239
0.717	-0.984	-0.13	0.6	-0.973
-0.668	-0.456	0.324	0.91	2.804
0.832	0.366	0.212	-0.575	1.97
-0.049	0.352	0.989	0.157	1.559
-0.259	0.028	0.423	-0.824	0.581
0.952	0.769	-0.612	0.009	3.485
0.231	-0.756	0.3	-0.824	0.282
0.324	-0.91	0.42	0.585	0.907
-0.559	-0.175	0.321	-0.564	1.231
-0.813	-0.221	0.727	-0.409	1.244
0.383	-0.338	-0.33	0.156	0.809
-0.911	0.135	0.047	-0.814	0.855
0.63	0.708	-0.995	0.855	0.937
-0.092	-0.708	0.984	-0.227	1.049
-0.322	-0.725	0.662	-0.491	1.35
0.563	0.631	0.563	0.282	2.683
0.035	-0.06	-0.732	-0.063	1.386
0.196	-0.792	0.762	-0.7	-0.232
0.713	0.158	-0.871	0.945	-0.008
0.947	0.512	0.79	0.37	3.339
-0.56	0.768	0.651	0.854	1.122
-0.555	-0.434	-0.461	0.178	1.858
-0.572	0.772	0.337	0.859	0.554
-0.773	0.579	-0.929	0.792	-1.514
0.975	0.994	0.953	0.343	4.861
0.098	-0.112	-0.694	0.633	0.388
0.896	0.149	-0.236	-0.917	2.133
0.92	0.866	-0.657	-0.524	4.379
0.797	-0.963	-0.84	0.302	-1.51
-0.896	0.696	0.838	0.961	1.04
-0.782	-0.966	0.793	0.701	4.678
0.424	-0.334	-0.112	0.374	0.791
0.209	0.606	0.312	0.398	1.928
-0.924	-0.613	-0.96	0.366	2.297
